65036,ASE,110,601,Brakes I,2,MTWRF,0800AM,1215PM,LBP112,16,22-Jan-19,1-Feb-19,Rose,Timothy
65037,ASE,111,601,Auto Brake II,2,MTWRF,0800AM,1215PM,LBP112,14,4-Feb-19,15-Feb-19,Rose,Timothy
65038,ASE,120,603,Basic Auto Electricity,2,MTWRF,0545PM,0950PM,LBP115,10,4-Feb-19,15-Feb-19,TBA,
65039,ASE,120,604,Basic Auto Electricity,2,MTWRF,0545PM,0950PM,LBP115,10,4-Feb-19,15-Feb-19,TBA,
65040,ASE,123,603,Starting & Charging Sys,2,MTWRF,0545PM,0950PM,LBP115,16,18-Feb-19,1-Mar-19,South,Joseph
65041,ASE,130,603,General Engine Diagnosis,2,MTWRF,0545PM,0950PM,LBP112,14,22-Jan-19,1-Feb-19,TBA,
,ASE,130,604,General Engine Diagnosis,2,MTWRF,0545PM,0950PM,LBP115,10,29-Jan-18,9-Feb-18,Orth,Lucas
65042,ASE,134,603,Autofuel & Emissions Syst I,2,MTWRF,0545PM,0950PM,LBP115,16,15-Apr-19,26-Apr-19,TBA,
65043,ASE,140,601,Steering and Suspension I,2,MTWRF,0800AM,1215PM,LBP115,14,22-Jan-19,1-Feb-19,South,Joseph
65044,ASE,140,602,Steering and Suspension I,2,MTWRF,1245PM,0500PM,LBP115,10,1-Apr-19,12-Apr-19,South,Joseph
65045,ASE,141,601,Suspension and Steering II,2,MTWRF,0800AM,1215PM,LBP115,14,4-Feb-19,15-Feb-19,South,Joseph
65046,ASE,141,602,Suspension and Steering II,2,MTWRF,1245PM,0500PM,LBP115,10,15-Apr-19,26-Apr-19,South,Joseph
65047,ASE,150,603,Man Drv Trn & Axle,2,MTWRF,0545PM,0950PM,LBP112,14,4-Feb-19,15-Feb-19,TBA,
65048,ASE,151,603,Man Trans/Transaxles&Clutches,2,MTWRF,0545PM,0950PM,LBP112,14,18-Feb-19,1-Mar-19,TBA,
65049,ASE,152,603,Man Trans/Transaxles/Clutch II,2,MTWRF,0545PM,0950PM,LBP112,14,4-Mar-19,15-Mar-19,TBA,
65050,ASE,160,601,Auto Engine Repair,2,MTWRF,0800AM,1215PM,LBP112,14,25-Mar-19,5-Apr-19,South,Joseph
65051,ASE,161,601,Engine Repair & Rebuild,3,MTWRF,0800AM,1215PM,LBP112,14,8-Apr-19,26-Apr-19,South,Joseph
65052,ASE,162,601,Auto Engine Service,2,MTWRF,0800AM,1215PM,LBP112,14,29-Apr-19,10-May-19,South,Joseph
65053,ASE,210,601,Auto Pwr/ABS Brake Systems,2,MTWRF,0800AM,1215PM,LBP112,14,18-Feb-19,1-Mar-19,TBA,
65054,ASE,221,603,Auto/Diesel Body Electrical,4,MTWRF,0545PM,0950PM,LBP115,14,4-Mar-19,5-Apr-19,TBA,
65055,ASE,231,603,Auto Comp & Ignition Sys,2,MTWRF,0545PM,0950PM,LBP115,16,29-Apr-19,10-May-19,TBA,
65056,ASE,233,601,Auto Fuel Injection/Emissions,4,MTWRF,0800AM,1215PM,LBP115,14,4-Mar-19,5-Apr-19,Rose,Timothy
65057,ASE,233,602,Auto Fuel Injection/Emissions,4,MTWRF,1245PM,0500PM,LBP115,10,22-Jan-19,15-Feb-19,Rudd,Michael
65058,ASE,240,601,Suspension and Steering III,2,MTWRF,0800AM,1215PM,LBP115,14,18-Feb-19,1-Mar-19,South,Joseph
65059,ASE,240,602,Suspension and Steering III,2,MTWRF,1245PM,0500PM,LBP115,10,29-Apr-19,10-May-19,South,Joseph
65060,ASE,250,603,Auto Trans/Transaxle Service,1,MTWRF,0545PM,0950PM,LBP112,14,25-Mar-19,29-Mar-19,TBA,
65061,ASE,251,603,Auto Trans/Transaxle Repair,3,MTWRF,0545PM,0950PM,LBP112,14,8-Apr-19,26-Apr-19,TBA,
65062,ASE,264,601,Intro to HVAC Systems,1,MTWRF,0800AM,1215PM,LBP115,14,8-Apr-19,12-Apr-19,Rose,Timothy
65063,ASE,264,602,Intro to HVAC Systems,1,MTWRF,1245PM,0500PM,LBP115,10,11-Feb-19,15-Feb-19,TBA,
65064,ASE,265,601,HVAC Systems,4,MTWRF,0800AM,1215PM,LBP115,14,15-Apr-19,10-May-19,Rose,Timothy
65065,ASE,265,602,HVAC Systems,4,MTWRF,1245PM,0500PM,LBP115,10,25-Feb-19,29-Mar-19,TBA,
62158,ASL,101,601,Basic Sign Language I,3,MW,0300PM,0415PM,BP125,20,22-Jan-19,13-May-19,"Fifer, E. ",
61634,ASL,121,601,American Sign Language I,5,TR,0935AM,1150AM,BP125,24,22-Jan-19,13-May-19,"Fifer, E. ",
60560,ASL,122,601,American Sign Language II,5,TR,0530PM,0745PM,BP115,24,22-Jan-19,13-May-19,"Fifer, E. ",
60719,SPA,101,601,Conversational Spanish I,3,MW,0100PM,0215PM,BP125,20,22-Jan-19,13-May-19,"Castro, L. ",
60730,SPA,101,602,Conversational Spanish I,3,TR,1200PM,0115PM,BP125,20,22-Jan-19,13-May-19,STAFF,
63536,SPA,101,602,Conversational Spanish I,3,TR,0600PM,0745PM,BP125,20,5-Feb-19,13-May-19,"Gonzalez, A. ",
60737,SPA,111,601,Spanish Language I,5,MW,1030AM,1245PM,BP125,25,22-Jan-19,13-May-19,"Vinton, R. ",
64729,SPA,111,602,Spanish Language I,5,MW,0800AM,1015AM,BP125,24,26-Feb-19,13-May-19,STAFF,
63537,SPA,112,631,Spanish Language II,5,MW,0600PM,0815PM,BP125,12,22-Jan-19,13-May-19,"Gonzalez, A. ",
63916,SPA,114,621,Fast-Track Spanish I and II,5,MW,0600PM,0815PM,BP125,12,22-Jan-19,13-May-19,"Gonzalez, A. ",
64488,SPA,211,601,Spanish Language III: AH4,3,TR,1200PM,0115PM,BP125,20,22-Jan-19,13-May-19,"Castro, L. ",
64174,SPA,212,601,Spanish Language IV : AH4,3,TR,0400PM,0515PM,BP125,20,26-Feb-19,13-May-19,"Castro, L. ",
62758,ACC,101,601,Fundamentals of Accounting,3,MW,0400PM,0515PM,BP127,24,22-Jan-19,13-May-19,STAFF,
61029,ACC,121,601,Accounting Principles I,4,TR,0400PM,0550PM,BP113,24,22-Jan-19,13-May-19,STAFF,
61033,ACC,121,602,Accounting Principles I,4,TR,0200PM,0350PM,BP113,24,22-Jan-19,13-May-19,STAFF,
61812,ACC,121,603,Accounting Principles I,4,MW,0200PM,0350PM,BP113,24,22-Jan-19,13-May-19,STAFF,
62160,ACC,121,604,Accounting Principles I,4,MW,0800AM,0950AM,BP113,24,22-Jan-19,13-May-19,Tygesen,Deborah
64432,ACC,121,605,Accounting Principles I,4,MW,1200PM,0150PM,BP113,24,22-Jan-19,13-May-19,Tygesen,Deborah
61039,ACC,122,601,Accounting Principles II,4,MW,1000AM,1150AM,BP113,24,22-Jan-19,13-May-19,Limbacher,Erika
61041,ACC,122,602,Accounting Principles II,4,TR,1200PM,0150PM,BP113,24,22-Jan-19,13-May-19,Broesche,Tiffany
64431,ACC,122,603,Accounting Principles II,4,TR,0600PM,0750PM,BP113,24,22-Jan-19,13-May-19,STAFF,
64240,ACC,133,601,Tax Help Colorado Practicum,1,,,,BP125,24,22-Jan-19,22-Apr-19,STAFF,
64240,ACC,133,601,Tax Help Colorado Practicum,1,F,1000AM,0100PM,BP127,24,22-Jan-19,22-Apr-19,STAFF,
64241,ACC,135,641,Spreadsheet Apps/ Accounting,3,W,0400PM,0515PM,BP112,24,22-Jan-19,13-May-19,STAFF,
64241,ACC,135,641,Spreadsheet Apps/ Accounting,3,,,,ONLINE,24,22-Jan-19,13-May-19,STAFF,
61043,ACC,245,641,Computerized Acct Prof Pkg,3,W,0530PM,0645PM,BP112,18,22-Jan-19,13-May-19,STAFF,
61043,ACC,245,641,Computerized Acct Prof Pkg,3,,,,ONLINE,18,22-Jan-19,13-May-19,STAFF,
63057,ACC,280,601,Internship,1,,,,TBA,10,12-Feb-19,13-May-19,STAFF,
61133,BUS,115,601,Introduction to Business,3,TR,0835AM,0950AM,BP127,24,22-Jan-19,13-May-19,STAFF,
62162,BUS,115,602,Introduction to Business,3,MW,0400PM,0515PM,BP113,24,22-Jan-19,13-May-19,STAFF,
61135,BUS,115,603,Introduction to Business,3,TR,0225PM,0340PM,BP127,24,22-Jan-19,13-May-19,STAFF,
61136,BUS,115,604,Introduction to Business,3,MW,1125AM,1240PM,BP119,24,22-Jan-19,13-May-19,STAFF,
62161,BUS,115,605,Introduction to Business,3,TR,1000AM,1115AM,BP113,24,22-Jan-19,13-May-19,Tygesen,Deborah
61137,BUS,115,606,Introduction to Business,3,MW,0835AM,0950AM,TBA,24,22-Jan-19,13-May-19,STAFF,
62530,BUS,115,607,Introduction to Business,3,TR,0100PM,0215PM,BP127,24,22-Jan-19,13-May-19,Limbacher,Erika
61134,BUS,115,608,Introduction to Business,3,TR,0420PM,0550PM,BP142,16,12-Feb-19,13-May-19,STAFF,
61144,BUS,216,601,Legal Environment of Business,3,TR,1125AM,1240PM,BP127,24,22-Jan-19,13-May-19,STAFF,
61143,BUS,216,602,Legal Environment of Business,3,TR,0225PM,0340PM,BP112,24,22-Jan-19,13-May-19,STAFF,
61139,BUS,216,603,Legal Environment of Business,3,MW,1000AM,1115AM,BP112,24,22-Jan-19,13-May-19,STAFF,
61145,BUS,217,601,Bus Communication/Rept Write,3,MW,0100PM,0215PM,BP127,24,22-Jan-19,13-May-19,Limbacher,Erika
62051,BUS,217,602,Bus Communication/Rept Write,3,TR,1000AM,1115AM,BP127,24,22-Jan-19,13-May-19,Broesche,Tiffany
64526,BUS,217,603,Bus Communication/Rept Write,3,TR,0835AM,0950AM,BP112,24,22-Jan-19,13-May-19,Tygesen,Deborah
61148,BUS,226,601,Business Statistics,3,MW,1000AM,1115AM,BP127,24,22-Jan-19,13-May-19,Broesche,Tiffany
64217,BUS,226,602,Business Statistics,3,MW,0225PM,0340PM,BP127,24,22-Jan-19,13-May-19,Limbacher,Erika
61150,BUS,226,603,Business Statistics,3,TR,0400PM,0515PM,BP127,24,22-Jan-19,13-May-19,,
61112,MAN,216,601,Small Business Management,3,TR,0400PM,0515PM,BP112,24,22-Jan-19,13-May-19,STAFF,
63799,MAN,225,601,Managerial Finance,3,MW,1125AM,1240PM,BP127,24,22-Jan-19,13-May-19,STAFF,
62765,MAN,226,601,Principles of Management,3,MW,0835AM,0950AM,BP127,24,22-Jan-19,13-May-19,STAFF,
61117,MAR,216,601,Principles of Marketing,3,MW,0530PM,0645PM,BP113,24,22-Jan-19,13-May-19,STAFF,
64719,CIS,109,601,Mgmnt Software: Using AVImark,1,M,0200PM,0250PM,BP152,21,22-Jan-19,13-May-19,STAFF,
64720,CIS,109,602,Mgmnt Software: Using AVImark,1,M,0300PM,0350PM,BP152,21,22-Jan-19,13-May-19,STAFF,
61052,CIS,118,601,Intro PC Applications: 2016,3,MWF,0100PM,0150PM,BP110,24,22-Jan-19,13-May-19,STAFF,
63058,CIS,118,602,Intro PC Applications: 2016,3,TR,0835AM,0950AM,BP119,24,22-Jan-19,13-May-19,STAFF,
64433,CIS,118,603,Intro PC Applications: 2016,3,TR,0530PM,0645PM,BP112,24,22-Jan-19,13-May-19,STAFF,
64721,CIS,120,601,Technology for Career Develop.,1,M,0530PM,0645PM,BP112,18,12-Feb-19,13-May-19,STAFF,
64531,CIS,145,601,Complete PC Database:Access,3,TR,0100PM,0215PM,BP119,24,22-Jan-19,13-May-19,STAFF,
61064,CIS,155,601,PC Sprdsht Concepts:Excel,3,TR,1000AM,1115AM,BP119,24,22-Jan-19,13-May-19,STAFF,
64532,CIS,240,601,Database Design & Development,3,TR,0530PM,0645PM,BP111,24,22-Jan-19,13-May-19,STAFF,
63600,CIS,243,601,Introduction to SQL,3,TR,0400PM,0515PM,BP119,24,22-Jan-19,13-May-19,STAFF,
63063,CNG,120,601,A+ Certification Preparation,4,MW,0530PM,0720PM,BP113,20,22-Jan-19,13-May-19,STAFF,
64452,CNG,120,602,A+ Certification Preparation,4,F,0900AM,1240PM,BP113,20,22-Jan-19,13-May-19,STAFF,
64329,CNG,124,601,Networking I: Network +,3,TR,1000AM,1115AM,BP116,24,22-Jan-19,13-May-19,STAFF,
64451,CNG,124,602,Networking I: Network +,3,MW,0400PM,0515PM,BP116,20,22-Jan-19,13-May-19,STAFF,
63485,CNG,129,601,Wireless LAN Fundamentals,3,TR,0700PM,0815PM,BP116,24,22-Jan-19,13-May-19,STAFF,
63220,CNG,132,601,Network Security Fundamentals,3,TR,0830AM,0945AM,BP116,24,22-Jan-19,13-May-19,STAFF,
63064,CNG,133,601,Fire Walls/Network Security,3,MW,1100AM,1215PM,BP116,24,22-Jan-19,13-May-19,STAFF,
63802,CNG,201,601,Linux Configuration:RedHat,3,TR,1125AM,1240PM,BP116,20,22-Jan-19,13-May-19,STAFF,
64724,CNG,201,602,Linux Configuration:RedHat,3,F,0900AM,1215PM,BP116,20,22-Jan-19,13-May-19,STAFF,
63803,CNG,203,641,Adv Linux Server Admin,3,F,0530PM,0815PM,BP116,24,22-Jan-19,13-May-19,STAFF,
63803,CNG,203,641,Adv Linux Server Admin,3,,,,ONLINE,,22-Jan-19,13-May-19,STAFF,
62762,CNG,212,601,Configuring Windows Server,4,MW,0900AM,1050AM,BP116,24,22-Jan-19,13-May-19,STAFF,
63486,CNG,233,601,Routers and Routing Protocols,3,TR,0530PM,0645PM,BP116,24,22-Jan-19,13-May-19,STAFF,
63804,CNG,240,601,Virtual Environment Admin,3,TR,0400PM,0515PM,BP116,24,22-Jan-19,13-May-19,STAFF,
64652,CNG,256,601,Vulnerability Assessment I,3,MW,0530PM,0645PM,BP116,24,22-Jan-19,13-May-19,STAFF,
64534,CNG,258,601,Digital Forensics,4,MW,0700PM,0850PM,BP116,24,22-Jan-19,13-May-19,STAFF,
64533,CNG,259,601,Enterprise Security,4,MW,1230PM,0220PM,BP116,24,22-Jan-19,13-May-19,STAFF,
63325,CNG,280,603,Internship,3,,,,TBA,10,22-Jan-19,13-May-19,STAFF,
63480,CSC,119,601,Intro to Programming: C++,3,MWF,0800AM,0850AM,BP119,24,22-Jan-19,13-May-19,STAFF,
63805,CSC,119,602,Intro to Programming: C++,3,TR,0530PM,0645PM,BP119,24,22-Jan-19,13-May-19,STAFF,
64748,CSC,119,631,Intro to Programming: C++,3,TR,1000AM,1115AM,BP119,24,22-Jan-19,13-May-19,STAFF,
64535,CSC,160,601,Computer Science I: Java,4,MW,0900AM,1010AM,BP119,24,22-Jan-19,13-May-19,STAFF,
64722,CSC,160,602,Computer Science I:Java,4,MWF,0230PM,0340PM,BP119,24,22-Jan-19,13-May-19,STAFF,
65078,CSC,160,603,Computer Science I:Java,4,MW,1020AM,1115AM,BP119,24,22-Jan-19,13-May-19,STAFF,
65078,CSC,160,603,Computer Science I:Java,4,F,1020AM,1150AM,BP119,24,22-Jan-19,13-May-19,STAFF,
61082,CSC,161,631,Computer Science II: Java,4,TR,1125AM,0115PM,BP119,24,22-Jan-19,13-May-19,STAFF,
64723,CSC,161,602,Computer Science II: Java,4,MW,0600PM,0750PM,BP119,24,22-Jan-19,13-May-19,STAFF,
64263,CSC,165,601,Discrete Structures,4,MWF,1100AM,1210PM,BP119,24,22-Jan-19,13-May-19,STAFF,
64536,CSC,217,601,Advanced Python Programming,3,TR,0225PM,0340PM,BP119,24,22-Jan-19,13-May-19,STAFF,
64653,CSC,234,601,C++ Programming,4,MWF,0140PM,0250PM,BP119,24,22-Jan-19,13-May-19,STAFF,
65084,CSC,252,601,Visual Basic,3,TR,0235PM,0350PM,BP119,24,22-Jan-19,13-May-19,STAFF,
65079,CSC,225,601,Assembly  ,4,MFW,0100PM,0210PM,BP119,24,22-Jan-19,13-May-19,STAFF,
65080,CSC,246,601,Andriod Mobile Apps,3,MFW,0400PM,0515PM,BP119,24,22-Jan-19,13-May-19,STAFF,
63336,CSC,280,601,Internship,1,,,,TBA,10,22-Jan-19,13-May-19,STAFF,
64008,CSC,280,602,Internship,2,,,,TBA,10,22-Jan-19,13-May-19,STAFF,
62763,CUA,101,641,Food Safety and Sanitation,2,MW,0130PM,0320PM,BP112,24,22-Jan-19,25-Feb-19,STAFF,
62763,CUA,101,641,Food Safety and Sanitation,2,,,,ONLINE,,22-Jan-19,25-Feb-19,STAFF,
62434,CUA,120,601,Wines and Spirits,2,M,0700PM,0850PM,MP104,24,22-Jan-19,13-May-19,STAFF,
63502,CUA,129,701,Center of the Plate,4,MT,0330PM,0630PM,FOSSIL,16,22-Jan-19,13-May-19,STAFF,
63500,CUA,210,701,Adv Cuisine & Garde Manger,4,WR,0330PM,0630PM,FOSSIL,16,22-Jan-19,13-May-19,STAFF,
63501,CUA,261,601,Cost Controls,3,TR,0700PM,0815PM,BP112,24,22-Jan-19,13-May-19,STAFF,
61106,HOS,110,601,Introduction to Hospitality,3,TR,0100PM,0215PM,BP112,24,22-Jan-19,13-May-19,STAFF,
62386,HOS,141,601,Convention Management,3,TR,1125AM,1240PM,BP112,24,22-Jan-19,13-May-19,STAFF,
64712,HOS,210,641,Event Finances,3,MW,0140PM,0255PM,BP112,24,26-Feb-19,13-May-19,STAFF,
64712,HOS,210,641,Event Finances,3,,,,ONLINE,,26-Feb-19,13-May-19,STAFF,
64537,HOS,215,601,Training & Development,3,MW,0835AM,0950AM,BP112,24,22-Jan-19,13-May-19,STAFF,
64538,HOS,242,641,Hotel Sales & Marketing,3,MW,1125AM,1240PM,BP112,24,26-Feb-19,13-May-19,STAFF,
64538,HOS,242,641,Hotel Sales & Marketing,3,,,,ONLINE,,26-Feb-19,13-May-19,STAFF,
64211,HOS,251,601,Hotel Operations,3,TR,1000AM,1115AM,BP112,24,22-Jan-19,13-May-19,STAFF,
62766,PAR,115,601,Introduction to Law,3,R,0530PM,0820PM,BP112,18,22-Jan-19,13-May-19,STAFF,
63052,PAR,116,601,Torts,3,M,0530PM,0820PM,BP127,18,22-Jan-19,13-May-19,STAFF,
64725,PAR,125,641,Property Law,3,T,0530PM,0645PM,LBP111,18,22-Jan-19,13-May-19,STAFF,
64725,PAR,125,641,Property Law,3,,,,ONLINE,,22-Jan-19,13-May-19,STAFF,
63056,PAR,127,641,Legal Ethics,3,W,0530PM,0645PM,CP122,18,22-Jan-19,13-May-19,STAFF,
63056,PAR,127,641,Legal Ethics,3,,,,ONLINE,,22-Jan-19,13-May-19,STAFF,
64539,PAR,201,641,Civil Litigation,3,T,0530PM,0645PM,CP225,18,22-Jan-19,13-May-19,STAFF,
64539,PAR,201,641,Civil Litigation,3,,,,ONLINE,,22-Jan-19,13-May-19,STAFF,
64330,PAR,211,601,Legal Research,3,R,0530PM,0820PM,CP225,20,22-Jan-19,13-May-19,STAFF,
63484,PAR,212,601,Legal Writing,3,R,0530PM,0820PM,BP110,18,22-Jan-19,13-May-19,STAFF,
64181,PAR,219,641,E-Discvry & Litigation Tech,3,T,0700PM,0815PM,BP110,18,22-Jan-19,13-May-19,STAFF,
64181,PAR,219,641,E-Discvry & Litigation Tech,3,,,,ONLINE,,22-Jan-19,13-May-19,STAFF,
63483,PAR,289,601,Capstone,3,M,0530PM,0820PM,BP136,5,22-Jan-19,13-May-19,STAFF,
64171,MAT,20,601       631,Quantitative Literacy Lab,1,MW            MTWRF,0140PM     0930AM,0230PM     0950AM,CP127,26     24,22-Jan-19,13-May-19,STAFF,
64587,MAT,20,602       632,Quantitative Literacy Lab,1,TR            MWF,0530PM     1120AM,0620PM     1155AM,CP127,26     24,22-Jan-19     23-Jan-19,13-May-19,STAFF,
64996,MAT,20,603       633,Quantitative Literacy Lab,1,TR            MTWRF,1000AM     0300PM,1050AM     0320PM,CP127,24,22-Jan-19,13-May-19,STAFF,
64997,MAT,25,601       631,Algebraic Literacy Lab,1,TR            MTWRF,0900AM     0930AM,0950AM,CP127     CP 128,24,22-Jan-19,13-May-19,STAFF,
63351,MAT,25,602       632,Algebraic Literacy Lab,1,TR            MWF,0500PM     1120AM,0550PM     11:55AM,CP128,26     24,22-Jan-19     23-Jan-19,13-May-19,STAFF,
64588,MAT,25,631       633,Algebraic Literacy Lab,1,MWF            MTWRF,1000AM     0300PM,1035AM     0320PM,CP128,24,22-Jan-19,13-May-19,STAFF,
63775,MAT,50,601,Quantitative Literacy,4,MWF          TR,1100AM     1000AM,1210PM     1150AM,CP127,24,22-Jan-19,13-May-19     9-May-19,STAFF,
63007,MAT,50,602,Quantitative Literacy,4,MWF          TR,1220PM     1200PM,0130PM     0150PM,CP127,24,22-Jan-19,13-May-19     9-May-19,STAFF,
63352,MAT,50,603,Quantitative Literacy,4,TR          MWF,0100PM     1230PM,0250PM     0140PM,CP127,24,22-Jan-19     23-Jan-19,13-May-19,STAFF,
63353,MAT,50,604,Quantitative Literacy,4,TR          MW,0300PM     0330PM,0450PM     0520PM,CP127,24,22-Jan-19     23-Jan-19,13-May-19,STAFF,
63354,MAT,50,605,Quantitative Literacy,4,MW        TR,0530PM     0330PM,0720PM     0520PM,CP127,24,22-Jan-19,13-May-19     9-May-19,STAFF,
63355,MAT,50,606,Quantitative Literacy,4,MW,0730PM     0530PM,0920PM     0720PM,CP127,24,22-Jan-19     23-Jan-19,13-May-19,STAFF,
64173,MAT,50,608     607,Quantitative Literacy,4,MWF          TR,1130AM     0530PM,0100PM     0720PM,BP142     CP127,12     24,12-Feb-19     22-Jan-19,13-May-19     9-May-19,STAFF,
64589,MAT,50,609     608,Quantitative Literacy,4,TR,0530PM     0240PM,0735PM     0445PM,BP142     BP105,12,12-Feb-19,13-May-19     9-May-19,STAFF,
63776,MAT,50,610     631,Quantitative Literacy,4,MWF          MTWRF,0800AM     0840AM,0910AM     0920AM,CP127,24,22-Jan-19,13-May-19,STAFF,
64995,MAT,50,611     632,Quantitative Literacy,4,MWF,0930AM     1000AM,1040AM     1110AM,CP127,24,22-Jan-19     23-Jan-19,13-May-19,STAFF,
63105,MAT,50,63X     633,Quantitative Literacy,4,TR          MTWRF,1100AM     0210PM,1250PM     0250PM,CP127,24,22-Jan-19,13-May-19,STAFF,
63094,MAT,55,601,Algebraic Literacy,4,MWF          TR,0720AM     1000AM,0830AM     1150AM,CP128,24,22-Jan-19,13-May-19     9-May-19,STAFF,
63095,MAT,55,602,Algebraic Literacy,4,MWF          TR,1240PM     1200PM,0150PM,CP128,24,22-Jan-19,13-May-19     9-May-19,STAFF,
63096,MAT,55,603,Algebraic Literacy,4,TR               MWF,1100AM     1230PM,1250PM     0140PM,CP128,24,22-Jan-19     23-Jan-19,13-May-19,STAFF,
63097,MAT,55,604,Algebraic Literacy,4,TR               MW,0100PM     0330PM,0250PM     0520PM,CP128,24,22-Jan-19     23-Jan-19,13-May-19,STAFF,
63356,MAT,55,605,Algebraic Literacy,4,TR,0300PM     0330PM,0450PM     0520PM,CP128,24,22-Jan-19,13-May-19     9-May-19,STAFF,
63357,MAT,55,606,Algebraic Literacy,4,MW,0530PM,0720PM,CP128,24,22-Jan-19     23-Jan-19,13-May-19,STAFF,
63358,MAT,55,607,Algebraic Literacy,4,MW            TR,0730PM     0530PM,0920PM     0720PM,CP128,24,22-Jan-19,13-May-19     9-May-19,STAFF,
63359,MAT,55,608,Algebraic Literacy,4,MWF,1200PM1130AM,0130PM     0100PM,BP105,12,12-Feb-19     13-Feb-19,13-May-19,STAFF,
63360,MAT,55,609,Algebraic Literacy,4,MWF          TR,1100AM     0500PM,1210PM     0705PM,CP128     BP105,24     12,22-Jan-19     12-Feb-19,13-May-19     9-May-19,STAFF,
63361,MAT,55,610     631,Algebraic Literacy,4,TR          MTWRF,0530PM     0840AM,0735PM     0920AM,BP105     CP128,12     24,12-Feb-19     22-Jan-19,13-May-19,STAFF,
64716,MAT,55,612     632,Algebraic Literacy,4,TR          MWF,0900AM     1000AM,1050AM     1110AM,CP128,24,22-Jan-19     23-Jan-19,13-May-19,STAFF,
64715,MAT,55,631     633,Algebraic Literacy,4,MWF          MTWRF,0840AM     0210PM,0950AM     0250PM,CP128,24,22-Jan-19,13-May-19,STAFF,
63777,MAT,92,631,Quant Lab,1,TR,1000AM     0930AM,1050AM     1020AM,CP129,30,22-Jan-19,13-May-19     9-May-19,STAFF,
65073,MAT,92,632,Quant Lab,1,MTWRF,1120AM,1140AM,CP129,30,22-Jan-19,13-May-19,STAFF,
64172,MAT,93,603     631,Algebra Lab,1,MW          MWF,0600PM     1040AM,0650PM     1115AM,CP223,30,22-Jan-19     23-Jan-19,13-May-19,STAFF,
63362,MAT,93,631     632,Algebra Lab,1,MTWRF,1110AM     0135PM,1130AM     0155PM,CP223,30,22-Jan-19,13-May-19,STAFF,
63363,MAT,93,632     633,Algebra Lab,1,MTWRF,1230PM     0300PM,1250PM     0320PM,CP223,30,22-Jan-19,13-May-19,STAFF,
61364,MAT,103,601,Math for Clinical Calculations,3,TR,1030AM,1145AM,CP224,30,22-Jan-19,13-May-19     9-May-19,STAFF,
61365,MAT,103,602,Math for Clinical Calculations,3,TR,0100PM,0215PM,CP224,30,22-Jan-19,13-May-19     9-May-19,STAFF,
63778,MAT,107,601,Career Math,3,MW          TR,1100AM     1200PM,1215PM     0115PM,CP129,30,22-Jan-19,13-May-19     9-May-19,STAFF,
61863,MAT,107,602,Career Math,3,TR,0430PM     0530PM,0545PM     0645PM,CP129,30,22-Jan-19,13-May-19     9-May-19,STAFF,
61005,MAT,120,601,Math for Liberal Arts: MA1,4,MWF           MW,0720AM     0200PM,0830AM     0350PM,CP129,30,22-Jan-19     23-Jan-19,13-May-19,STAFF,
63106,MAT,120,602,Math for Liberal Arts: MA1,4,TR,1100AM     0700PM,1250PM     0850PM,CP129,30,22-Jan-19,13-May-19     9-May-19,STAFF,
64590,MAT,120,603     632,Math for Liberal Arts: MA1,4,MW          MTWRF,0730PM     1030AM,0920PM     1110AM,CP129,30,22-Jan-19,13-May-19,STAFF,
61006,MAT,121,601,College Algebra : MA1,4,MWF,0720AM     0800AM,0830AM     0910AM,CP223,30,22-Jan-19     23-Jan-19,13-May-19,STAFF,
61009,MAT,121,604     602,College Algebra : MA1,4,MWF          TR,0100PM0800AM,0210PM     0950AM,CP223,30,22-Jan-19,13-May-19     9-May-19,STAFF,
61012,MAT,121,605     603,College Algebra : MA1,4,MWF          TR,0220PM     1000AM,0330PM     1150AM,CP223,30,22-Jan-19,13-May-19     9-May-19,STAFF,
61015,MAT,121,606     604,College Algebra : MA1,4,TR          MWF,0720AM     1125AM,0910AM     1235PM,CP223,30,22-Jan-19     23-Jan-19,13-May-19,STAFF,
61016,MAT,121,607     605,College Algebra : MA1,4,TR          MW,0100PM     0330PM,0250PM     0520PM,CP223,30,22-Jan-19     23-Jan-19,13-May-19,STAFF,
61017,MAT,121,608     606,College Algebra : MA1,4,TR,0300PM     0330PM,0450PM     0520PM,CP223,30,22-Jan-19,13-May-19     9-May-19,STAFF,
61018,MAT,121,609     607,College Algebra : MA1,4,MW,0700PM     0530PM,0850PM     0720PM,CP223,30,22-Jan-19     23-Jan-19,13-May-19,STAFF,
61019,MAT,121,610     608,College Algebra : MA1,4,TR,0500PM     0530PM,0650PM     0720PM,CP223,30,22-Jan-19,13-May-19     9-May-19,STAFF,
62522,MAT,121,611     609,College Algebra : MA1,4,MWF          MW,0840AM     0730PM,0950AM     0920PM,CP223,30,22-Jan-19     23-Jan-19,13-May-19,STAFF,
61020,MAT,121,612     610,College Algebra : MA1,4,MW          MWF,0530PM     0830AM,0735PM     1000AM,BP105,12,12-Feb-19     13-Feb-19,13-May-19,STAFF,
61021,MAT,121,613     631,College Algebra : MA1,4,TR          MWF,0700PM     0920AM,0850PM     1030AM,CP223,30,22-Jan-19     23-Jan-19,13-May-19,STAFF,
61007,MAT,121,632,College Algebra : MA1,4,MTWRF,1020AM     1245PM,1100AM     0125PM,CP223,30,22-Jan-19,13-May-19,STAFF,
